transaction_id,amount,hour,device_type,location,account_age_days,transaction_frequency,failed_attempts,distance_from_last_transaction,previous_transaction_amount,new_device,location_changed,night_transaction,amount_ratio,is_fraud
TXN100253,3079.32,1,Desktop,Hyderabad,1812,8,0,18.32,3501.27,0,0,1,0.8792354672826481,0
TXN100254,240.0,23,Desktop,Chennai,124,3,0,0.94,672.48,0,0,1,0.3563580210251232,1
TXN100255,675.71,12,Mobile,Hyderabad,89,16,0,21.71,1079.52,0,0,0,0.625356309924851,0
TXN100256,3892.91,9,Desktop,Mumbai,1488,7,1,55.9,549.68,0,0,0,7.069277983583933,0
TXN100257,540.41,15,Tablet,Hyderabad,1508,17,1,21.3,1938.2,1,1,0,0.2786767739273927,0
TXN100258,1709.27,8,Tablet,Hyderabad,54,19,1,20.13,791.04,0,0,0,2.15806019897985,0
TXN100259,2379.47,7,Mobile,Bangalore,2786,23,1,17.28,1416.32,0,0,0,1.6788516354810488,0
TXN100260,434.01,14,Mobile,Bangalore,2906,3,0,21.42,1228.82,0,0,0,0.35290530321510466,0
TXN100261,1033.26,21,Mobile,Mumbai,943,27,0,45.55,1209.82,0,0,0,0.8533555772121373,0
TXN100262,50.0,6,Mobile,Mumbai,2916,7,0,0.89,289.48,0,0,0,0.17212889011291654,0
TXN100263,393.71,21,Tablet,Delhi,1491,19,0,0.96,807.34,0,1,0,0.48705990053690273,0
TXN100264,851.87,22,Mobile,Pune,391,3,1,0.74,925.58,0,0,0,0.9193701569211509,0
TXN100265,314.89,18,Mobile,Hyderabad,1230,18,0,73.43,2566.55,0,0,0,0.1226422075519464,0
TXN100266,5610.59,3,Mobile,Kolkata,842,21,0,0.38,1797.0,1,0,1,3.1204616240266962,0
TXN100267,262.4,8,Mobile,Pune,1755,27,1,6.89,799.87,0,0,0,0.32764368748985473,0
TXN100268,706.24,18,Tablet,Delhi,1022,17,0,54.69,1119.42,0,0,0,0.6303350529265811,0
TXN100269,1249.8,1,Mobile,Delhi,1105,11,0,46.37,725.91,0,1,1,1.7193325170929001,0
TXN100270,4634.45,6,Mobile,Chennai,213,12,0,2.4,814.95,0,1,0,5.679821067467369,1
TXN100271,260.9,21,Mobile,Delhi,2194,14,1,27.46,419.04,0,0,0,0.6211313208265878,0
TXN100272,3509.27,18,Mobile,Delhi,153,4,0,26.24,760.1,1,0,0,4.610787018788595,0
TXN100273,1107.91,5,Desktop,Hyderabad,1747,12,0,23.35,601.83,0,0,1,1.8378481495612362,0
TXN100274,410.96,14,Desktop,Delhi,1665,12,2,34.17,408.56,0,0,0,1.00341830256861,0
TXN100275,1740.81,6,Mobile,Hyderabad,1021,27,2,28.3,452.94,0,0,0,3.8348900735780056,0
TXN100276,1338.17,5,Tablet,Pune,1496,20,0,57.31,1200.76,0,0,1,1.113508520836107,0
TXN100277,601.71,0,Mobile,Hyderabad,859,10,0,63.52,258.63,0,1,1,2.3175673073219585,1
TXN100278,1175.92,13,Desktop,Delhi,2255,3,1,8.97,912.19,0,0,0,1.2877057348415992,0
TXN100279,745.97,0,Tablet,Hyderabad,707,5,0,2.88,289.43,0,0,1,2.568501876527907,0
TXN100280,1228.46,5,Desktop,Mumbai,1063,20,0,59.47,634.89,0,0,1,1.931875009828744,0
TXN100281,2126.28,17,Mobile,Mumbai,1216,8,1,6.76,538.52,0,0,0,3.9410587188612105,0
TXN100282,5356.24,16,Mobile,Hyderabad,821,11,3,0.05,350.81,0,1,0,15.224808845683748,1
TXN100283,318.04,1,Desktop,Kolkata,639,15,1,2.45,1347.29,0,0,1,0.23588397154914745,0
TXN100284,9256.06,7,Tablet,Pune,2704,24,0,17.22,367.59,1,1,0,25.112075748121217,0
TXN100285,155.7,20,Mobile,Pune,1382,10,0,6.48,523.41,0,0,0,0.296905093342995,0
TXN100286,942.2,22,Mobile,Mumbai,1407,1,0,14.31,272.3,0,0,0,3.4474935967800953,0
TXN100287,1974.99,22,Mobile,Chennai,748,24,3,28.33,1960.39,0,0,0,1.0069338581312233,0
TXN100288,1452.43,1,Desktop,Pune,120,11,0,3.78,495.0,0,1,1,2.9282862903225806,1
TXN100289,588.34,15,Mobile,Bangalore,2424,13,1,0.03,4700.44,0,0,0,0.12514038252109994,0
TXN100290,890.58,3,Desktop,Mumbai,2716,9,1,28.44,716.02,1,0,1,1.2420574042565062,0
TXN100291,669.81,1,Desktop,Delhi,2493,4,0,21.3,2925.96,0,0,1,0.22884152841173092,0
TXN100292,608.28,22,Mobile,Mumbai,266,27,1,8.35,1410.68,0,1,0,0.43089085345120703,0
TXN100293,2564.71,4,Mobile,Chennai,2103,24,1,3.75,551.69,0,0,1,4.640413251551502,0
TXN100294,1567.15,16,Desktop,Chennai,1965,28,0,0.63,2017.4,0,1,0,0.7764318271898534,1
TXN100295,548.45,1,Mobile,Chennai,512,15,2,6.16,800.42,0,0,1,0.6843477826857329,1
TXN100296,2696.2,21,Mobile,Pune,1719,25,0,88.28,696.46,0,1,0,3.8657414045249903,1
TXN100297,1491.14,13,Mobile,Pune,1923,2,0,8.24,1585.55,0,0,0,0.9398632252371499,0
TXN100298,2472.2,19,Mobile,Mumbai,1365,29,0,32.09,311.84,0,0,0,7.902442142948472,0
TXN100299,2058.29,6,Mobile,Kolkata,2299,27,1,27.94,458.31,0,0,0,4.481265376325357,0
TXN100300,478.67,14,Desktop,Bangalore,1543,9,1,2.05,443.64,0,0,0,1.0765338251169485,0
TXN100301,626.29,17,Desktop,Delhi,1285,22,0,5.74,508.83,0,0,0,1.2284290842045387,0
TXN100302,2315.3,12,Tablet,Bangalore,685,9,0,39.15,351.32,0,0,0,6.571582652134424,0
TXN100303,2019.03,11,Mobile,Pune,1009,27,2,9.38,1609.67,0,0,0,1.2535342435135688,0
TXN100304,1073.95,1,Mobile,Pune,2406,11,0,25.59,886.63,1,0,1,1.209907281186981,0
TXN100305,1233.15,11,Mobile,Mumbai,1492,24,0,8.09,1118.58,0,0,0,1.1014398256489042,0
TXN100306,3935.0,5,Mobile,Bangalore,1936,20,0,9.2,252.38,1,0,1,15.53003394111611,1
TXN100307,606.94,23,Mobile,Hyderabad,1373,11,0,18.46,1299.3,1,0,1,0.4667692071060525,0
TXN100308,1895.23,0,Mobile,Delhi,696,7,1,5.37,734.18,1,0,1,2.577912892080851,1
TXN100309,895.88,20,Mobile,Hyderabad,2323,15,0,12.79,476.52,1,0,0,1.8761099011559725,0
TXN100310,882.11,0,Mobile,Hyderabad,196,3,1,25.76,692.58,0,0,1,1.2718215634822225,0
TXN100311,3290.44,14,Mobile,Bangalore,192,17,1,0.28,1018.63,0,0,0,3.227092180496847,0
TXN100312,2503.43,15,Mobile,Hyderabad,2750,4,2,44.67,304.13,0,1,0,8.204470225805395,1
TXN100313,2473.8,21,Mobile,Delhi,875,20,0,13.33,874.91,0,0,0,2.824262766722609,0
TXN100314,4045.98,6,Desktop,Hyderabad,1054,29,0,18.88,645.64,0,0,0,6.256928120747247,0
TXN100315,1119.91,21,Mobile,Mumbai,2255,29,1,26.95,393.49,0,0,0,2.8388805799893535,0
TXN100316,2168.85,13,Mobile,Delhi,900,5,1,2.95,1557.79,0,0,0,1.3913676633799292,0
TXN100317,804.11,18,Mobile,Kolkata,2321,29,0,38.85,1565.09,0,0,0,0.513450695681602,0
TXN100318,1516.51,23,Mobile,Kolkata,721,20,0,9.0,910.81,0,0,1,1.6631864094493372,0
TXN100319,962.81,18,Desktop,Kolkata,1401,9,0,1.04,1307.72,1,0,0,0.7356883061311815,0
TXN100320,1208.33,22,Mobile,Mumbai,36,21,1,47.92,486.2,0,1,0,2.480151888341543,0
TXN100321,1988.54,12,Desktop,Mumbai,1227,5,0,31.76,367.5,0,1,0,5.396309362279512,0
TXN100322,483.85,20,Mobile,Kolkata,1169,14,0,8.84,702.89,0,1,0,0.6873943371833667,0
TXN100323,8887.38,11,Mobile,Pune,2332,24,1,37.8,2267.26,0,1,0,3.9181487131104893,0
TXN100324,401.01,0,Tablet,Kolkata,501,23,1,20.64,279.53,1,1,1,1.4294727836595018,1
TXN100325,325.65,11,Desktop,Chennai,1644,12,0,31.5,410.68,1,0,0,0.7910270112708899,0
TXN100326,3491.58,3,Mobile,Chennai,565,18,0,67.86,486.99,0,0,1,7.1550236685177975,0
TXN100327,2420.34,14,Desktop,Mumbai,2680,17,1,1.31,881.87,0,0,0,2.7414455129294235,0
TXN100328,2046.98,15,Mobile,Pune,2628,17,0,30.31,487.96,0,0,0,4.186395615183247,0
TXN100329,2055.65,14,Mobile,Hyderabad,987,17,0,1.36,639.49,0,0,0,3.209495854736218,0
TXN100330,1083.28,7,Desktop,Mumbai,2272,26,0,22.55,478.86,0,1,0,2.2574917684324594,0
TXN100331,447.08,18,Tablet,Mumbai,233,29,0,33.07,702.62,0,0,0,0.635399789659191,0
TXN100332,1182.99,14,Mobile,Chennai,1222,6,1,10.01,1217.59,1,0,0,0.9707859083038595,1
TXN100333,557.15,17,Desktop,Bangalore,2234,21,0,5.27,219.15,0,0,0,2.5307744719509424,0
TXN100334,2907.71,10,Mobile,Bangalore,1765,25,0,5.08,538.15,0,0,0,5.393137345822128,0
TXN100335,946.66,8,Mobile,Pune,2862,22,0,7.61,3087.86,0,0,0,0.30647552818839313,0
TXN100336,480.34,0,Desktop,Kolkata,934,14,0,26.75,1598.51,0,0,1,0.3003044682433995,0
TXN100337,795.22,8,Mobile,Pune,519,10,0,91.53,331.72,1,0,0,2.3900577061793697,0
TXN100338,1657.28,22,Mobile,Bangalore,2583,10,0,81.65,1412.97,0,0,0,1.1720757866149918,0
TXN100339,624.08,11,Mobile,Mumbai,33,12,0,4.87,1244.7,0,0,0,0.5009873966444569,0
TXN100340,481.92,1,Desktop,Mumbai,2738,28,0,3.03,311.72,0,0,1,1.541059094397544,0
TXN100341,1399.24,10,Mobile,Kolkata,933,5,0,3.49,1615.06,1,0,0,0.8658341893246538,0
TXN100342,1401.04,20,Mobile,Hyderabad,587,13,0,17.27,1003.38,0,0,0,1.3949302056990383,0
TXN100343,660.54,13,Mobile,Pune,2801,23,1,17.93,531.96,0,0,0,1.2393800660462322,0
TXN100344,684.69,1,Tablet,Kolkata,1700,21,1,46.08,540.6,0,0,1,1.264198670605613,0
TXN100345,1383.05,14,Desktop,Chennai,1163,1,0,10.06,274.46,0,0,0,5.020874174108764,0
TXN100346,257.73,20,Desktop,Pune,1251,9,1,40.16,1066.7,0,0,0,0.24138803034560272,0
TXN100347,268.42,22,Desktop,Mumbai,422,4,1,3.47,1260.18,0,0,0,0.21283242677492506,0
TXN100348,534.62,20,Mobile,Delhi,2509,5,1,35.62,1448.62,0,0,0,0.36880009933637786,1
TXN100349,885.85,17,Mobile,Pune,2177,13,1,8.89,450.27,1,0,0,1.9630154896181888,1
TXN100350,1496.53,13,Mobile,Delhi,2129,20,0,37.31,686.88,0,1,0,2.1755684130953075,0
TXN100351,4795.13,20,Mobile,Kolkata,1466,16,1,7.56,635.62,1,0,0,7.532169897269957,1
TXN100352,2585.46,11,Mobile,Chennai,1056,6,0,26.87,279.09,0,1,0,9.23081866542897,1
TXN100353,934.55,9,Desktop,Kolkata,2698,25,0,38.61,1319.54,0,0,0,0.707702909415845,0
TXN100354,1075.98,13,Mobile,Delhi,1229,1,0,2.58,485.66,0,0,0,2.210948095179386,0
TXN100355,402.41,21,Mobile,Delhi,129,4,1,2.39,1080.14,0,0,0,0.37220896461142866,0
TXN100356,1076.52,14,Mobile,Chennai,1939,10,2,26.1,697.03,0,0,0,1.542225978826125,0
TXN100357,821.67,4,Mobile,Pune,1590,3,0,23.33,191.09,0,0,1,4.277526159612681,0
TXN100358,1514.32,1,Mobile,Mumbai,213,3,0,3.86,873.9,0,1,1,1.730849239913133,1
TXN100359,479.51,21,Desktop,Mumbai,2436,12,0,141.08,590.18,0,0,0,0.8111066003586048,0
TXN100360,1843.36,5,Mobile,Hyderabad,2610,8,0,3.03,150.1,1,0,1,12.199602911978822,0
TXN100361,5078.34,11,Mobile,Mumbai,684,24,0,13.69,1729.49,0,0,0,2.934625452906402,0
TXN100362,983.62,1,Desktop,Kolkata,2022,23,0,5.24,169.39,1,0,1,5.772756617172369,1
TXN100363,1638.79,3,Mobile,Delhi,1184,26,0,1.74,739.5,0,0,1,2.2130857528696826,0
TXN100364,2186.69,6,Desktop,Kolkata,1942,28,0,11.96,997.57,0,0,0,2.1898214446658724,0
TXN100365,734.2,15,Mobile,Delhi,1063,5,0,125.18,812.36,0,0,0,0.9026753221205862,0
TXN100366,1372.09,0,Desktop,Hyderabad,2255,2,1,63.65,545.77,0,0,1,2.5094463851345172,0
TXN100367,1110.53,0,Mobile,Chennai,748,21,0,9.39,776.36,0,0,1,1.4285916435113717,1
TXN100368,1209.15,13,Mobile,Kolkata,2586,20,2,13.9,272.59,1,0,0,4.419569428707191,1
TXN100369,506.23,10,Mobile,Delhi,1901,14,0,46.74,1465.72,1,0,0,0.3451442674811825,1
TXN100370,1123.84,11,Mobile,Mumbai,1097,24,0,48.73,611.53,0,0,0,1.8347509509738298,0
TXN100371,1804.43,10,Desktop,Mumbai,1740,6,0,30.16,467.33,0,0,0,3.852902867636069,0
TXN100372,4680.42,5,Mobile,Kolkata,997,1,0,5.97,485.95,0,0,1,9.611705513913133,0
TXN100373,2861.99,22,Mobile,Kolkata,2349,21,0,9.3,645.57,0,1,0,4.426419413211253,0
TXN100374,9444.45,11,Mobile,Kolkata,2637,24,0,17.02,358.98,0,0,0,26.23604089116062,1
TXN100375,509.1,20,Mobile,Mumbai,1344,17,1,38.64,638.35,0,0,0,0.7962774693047626,0
TXN100376,2623.65,11,Mobile,Delhi,2009,1,0,11.64,388.58,0,0,0,6.734560295703066,0
TXN100377,1317.3,9,Mobile,Bangalore,2923,12,0,19.57,813.73,0,0,0,1.616854663508156,0
TXN100378,9796.72,7,Mobile,Delhi,1400,12,1,10.57,873.02,0,0,0,11.208805290496784,0
TXN100379,488.68,19,Mobile,Delhi,2505,15,0,17.78,262.98,1,0,0,1.8512008485491325,0
TXN100380,473.56,18,Tablet,Bangalore,1438,3,0,0.29,415.83,0,0,0,1.136098649329463,0
TXN100381,602.21,6,Mobile,Bangalore,2831,14,1,9.28,211.6,1,0,0,2.8325964252116655,0
TXN100382,131.12,13,Mobile,Mumbai,1928,29,0,29.09,1126.39,0,0,0,0.11630402966143037,0
TXN100383,648.23,3,Mobile,Kolkata,379,1,0,0.5,73.74,0,0,1,8.673133529569174,0
TXN100384,513.3,0,Desktop,Mumbai,2368,14,1,34.04,324.61,0,1,1,1.5764257854488497,1
TXN100385,1274.61,7,Mobile,Mumbai,540,14,2,84.47,1422.66,0,0,0,0.8953050587921272,0
TXN100386,1543.42,4,Mobile,Delhi,2428,6,0,13.42,1470.34,0,0,1,1.0489893566408852,0
TXN100387,7159.32,7,Mobile,Pune,1577,13,1,3.77,1338.33,0,0,0,5.345448843824897,0
TXN100388,2836.78,7,Mobile,Chennai,2624,5,0,38.12,1798.14,0,1,0,1.576742221283502,0
TXN100389,615.91,20,Mobile,Pune,255,12,0,31.53,139.92,0,1,0,4.370635821742833,0
TXN100390,446.57,23,Desktop,Kolkata,708,21,1,77.44,1168.44,0,0,1,0.3818665344096319,1
TXN100391,1793.49,6,Mobile,Hyderabad,2793,3,0,5.64,658.15,1,0,0,2.7209132974285066,0
TXN100392,292.88,18,Mobile,Chennai,2506,2,0,4.14,351.46,1,0,0,0.8309595415082562,0
TXN100393,6846.27,3,Desktop,Bangalore,825,1,1,2.88,737.97,1,0,1,9.264611553919645,0
TXN100394,3566.86,22,Mobile,Delhi,752,18,0,11.74,199.14,0,0,0,17.821824722694117,0
TXN100395,685.96,19,Mobile,Pune,1973,15,3,25.98,1032.96,0,0,0,0.6634299199195327,0
TXN100396,197.72,5,Mobile,Delhi,2993,26,0,3.09,379.78,0,0,1,0.5192499606071748,0
TXN100397,4246.59,11,Tablet,Hyderabad,499,16,1,11.11,161.87,0,0,0,26.073494197826488,0
TXN100398,977.95,17,Mobile,Kolkata,552,25,0,5.72,461.02,0,0,0,2.116683260464915,0
TXN100399,3781.27,11,Mobile,Chennai,773,26,1,10.08,283.34,0,0,0,13.298410353801788,0
TXN100400,222.64,17,Mobile,Bangalore,49,5,0,1.06,214.23,0,0,0,1.034428286019607,0
TXN100401,602.22,2,Mobile,Hyderabad,1808,16,0,9.8,1146.3,1,0,1,0.5249019436938901,1
TXN100402,1102.4,9,Mobile,Delhi,837,12,0,1.51,803.57,0,0,0,1.370172887380837,0
TXN100403,1149.38,6,Desktop,Hyderabad,1828,16,0,29.44,1732.01,0,0,0,0.6632275636032107,0
TXN100404,699.2,2,Mobile,Mumbai,2931,11,0,0.9,908.54,0,0,1,0.7687402423202938,0
TXN100405,2044.38,18,Desktop,Chennai,1474,8,0,8.27,2156.33,0,0,0,0.9476436150241271,0
TXN100406,377.05,12,Mobile,Bangalore,1821,3,0,2.76,282.32,1,0,0,1.3308273330509672,1
TXN100407,951.1,3,Tablet,Mumbai,2490,21,0,25.01,266.88,0,0,1,3.5504703598626253,0
TXN100408,1236.82,9,Tablet,Chennai,2153,28,1,3.07,657.4,0,1,0,1.878523693803159,1
TXN100409,1834.34,5,Mobile,Mumbai,1402,16,0,21.12,391.85,0,0,1,4.669313987527046,0
TXN100410,2234.15,0,Mobile,Hyderabad,2497,7,0,19.14,1095.75,0,0,1,2.0370640528835198,1
TXN100411,356.15,5,Desktop,Bangalore,2624,28,1,17.58,885.88,0,0,1,0.40157631246617354,0
TXN100412,236.49,7,Mobile,Pune,2696,2,0,6.18,986.35,0,0,0,0.23951992707753078,0
TXN100413,3935.04,14,Mobile,Hyderabad,1715,19,0,43.75,2372.08,1,0,0,1.6581994707300218,0
TXN100414,1528.92,7,Tablet,Hyderabad,1494,3,1,4.2,1350.24,1,0,0,1.131494035108493,0
TXN100415,518.8,21,Mobile,Kolkata,1139,11,0,9.14,200.56,0,1,0,2.5739233974995037,0
TXN100416,5172.71,5,Mobile,Chennai,624,9,1,26.02,562.22,1,0,1,9.184173147260395,0
TXN100417,1231.11,18,Desktop,Bangalore,2623,11,0,5.11,99.91,0,0,0,12.200079278565058,0
TXN100418,3566.35,13,Mobile,Bangalore,1510,1,0,18.68,1099.12,0,0,0,3.2417827146129516,0
TXN100419,1173.23,1,Mobile,Hyderabad,359,29,1,25.11,296.91,1,0,1,3.9382028129300792,0
TXN100420,8610.59,6,Mobile,Kolkata,1574,25,0,16.01,502.72,0,0,0,17.094000635273563,0
TXN100421,6344.48,7,Mobile,Bangalore,2896,1,1,7.81,1396.68,0,1,0,4.539293686680785,0
TXN100422,854.94,9,Tablet,Delhi,1593,12,0,30.93,1884.62,0,1,0,0.453399942724409,0
TXN100423,2897.41,12,Tablet,Kolkata,251,10,0,2.28,914.46,1,1,0,3.1649771699473486,0
TXN100424,2090.95,21,Mobile,Bangalore,1489,23,0,5.19,1227.94,0,0,0,1.70142561882598,0
TXN100425,4309.73,20,Desktop,Hyderabad,1053,12,0,9.28,1138.88,0,0,0,3.7808628978488956,0
TXN100426,417.83,19,Mobile,Delhi,2615,14,0,12.47,974.43,0,0,0,0.42835467434874874,0
TXN100427,2177.76,0,Desktop,Kolkata,176,11,0,0.47,2484.36,0,0,1,0.8762352335275373,0
TXN100428,3160.31,8,Mobile,Delhi,1272,4,0,23.63,742.81,0,0,0,4.248813541092484,0
TXN100429,188.91,9,Mobile,Chennai,97,10,0,3.94,1156.67,0,0,0,0.16318121744538597,0
TXN100430,335.88,19,Mobile,Hyderabad,2382,24,0,44.45,377.34,0,0,0,0.887772902680129,0
TXN100431,142.7,1,Mobile,Bangalore,55,17,0,7.28,1710.26,1,0,1,0.08338884798335729,0
TXN100432,837.64,19,Mobile,Pune,1866,1,0,6.36,454.53,0,0,0,1.8388251048229536,0
TXN100433,2247.43,10,Mobile,Delhi,352,6,1,2.61,244.78,0,0,0,9.144071934250142,0
TXN100434,4926.37,4,Tablet,Hyderabad,2706,5,1,27.94,1513.32,0,0,1,3.2531895504252732,1
TXN100435,1180.97,17,Tablet,Chennai,522,21,0,53.42,1758.67,0,0,0,0.6711315189779902,0
TXN100436,5589.33,6,Desktop,Mumbai,2739,18,1,30.95,528.37,1,0,0,10.558456278217504,0
TXN100437,275.86,2,Mobile,Mumbai,1307,18,0,39.67,538.05,1,1,1,0.5117521565717467,1
TXN100438,199.66,15,Mobile,Bangalore,2106,4,1,20.35,1202.64,0,0,0,0.16588016350403773,0
TXN100439,1037.38,14,Mobile,Mumbai,1960,18,0,8.47,773.54,0,0,0,1.3393498076277535,0
TXN100440,1610.12,7,Mobile,Delhi,1180,20,0,27.64,465.15,0,0,0,3.4540813043011904,0
TXN100441,1061.36,19,Mobile,Pune,1244,21,1,4.38,446.53,0,0,0,2.371595200321766,0
TXN100442,138.73,4,Mobile,Delhi,1005,20,0,0.15,391.71,0,0,1,0.3532632222250516,1
TXN100443,1003.13,2,Mobile,Hyderabad,1289,16,0,8.96,3320.59,0,0,1,0.3020029564154516,1
TXN100444,297.53,4,Desktop,Bangalore,2902,22,2,17.72,327.71,0,1,1,0.9051443521645219,0
TXN100445,2142.38,8,Desktop,Pune,1955,28,1,21.59,1236.53,0,0,0,1.7311741937569192,0
TXN100446,1582.24,15,Mobile,Hyderabad,1278,15,0,11.38,394.69,0,0,0,3.998685839925194,0
TXN100447,428.43,13,Mobile,Pune,2124,13,2,38.37,1750.61,0,0,0,0.24459211810848308,0
TXN100448,655.98,17,Mobile,Hyderabad,1552,3,0,33.91,623.66,1,0,0,1.0501392757660168,1
TXN100449,380.23,6,Mobile,Kolkata,1509,18,0,0.14,299.29,0,0,0,1.2662093309800526,0
TXN100450,1030.01,14,Mobile,Bangalore,1896,1,0,24.01,363.4,0,0,0,2.82659165751921,0
TXN100451,2850.19,7,Desktop,Pune,2558,5,1,25.5,358.68,0,0,0,7.924238211743773,0
TXN100452,409.23,2,Mobile,Pune,2781,4,2,29.47,350.93,1,0,1,1.1628164691842129,1
TXN100453,1815.37,10,Mobile,Hyderabad,1485,9,0,30.39,998.89,0,0,0,1.8155697126683934,0
TXN100454,645.32,19,Mobile,Pune,2680,26,0,3.97,967.32,0,0,0,0.6664325842696629,0
TXN100455,496.27,17,Mobile,Mumbai,523,1,0,4.71,1972.08,1,0,0,0.25152046546516105,0
TXN100456,985.32,14,Mobile,Chennai,1171,25,1,15.73,376.02,0,0,0,2.6134422577051617,0
TXN100457,389.46,9,Mobile,Hyderabad,2250,24,0,7.68,511.61,1,0,0,0.7597588810206589,0
TXN100458,630.4,2,Mobile,Pune,2101,10,0,18.08,1670.44,0,1,1,0.37715981429186807,1
TXN100459,331.0,14,Desktop,Delhi,1139,12,0,12.51,475.32,0,0,0,0.6949109842122942,0
TXN100460,7822.23,22,Mobile,Kolkata,1999,12,1,6.44,753.38,0,1,0,10.3690845462499,0
TXN100461,1135.99,5,Mobile,Delhi,600,27,0,23.0,672.47,0,0,1,1.6867714968743968,0
TXN100462,544.72,10,Desktop,Kolkata,1820,15,2,12.25,1466.18,0,1,0,0.3712700554805818,0
TXN100463,1358.29,10,Mobile,Mumbai,2336,20,2,34.95,2697.33,0,0,0,0.50338172128687,0
TXN100464,980.12,18,Mobile,Hyderabad,1149,27,0,0.9,533.29,1,0,0,1.8344344831458572,1
TXN100465,879.22,22,Mobile,Kolkata,486,29,1,5.28,343.39,0,0,0,2.5529777287377686,0
TXN100466,2026.71,2,Desktop,Hyderabad,2267,2,0,0.01,1376.39,0,0,1,1.4714133252020125,0
TXN100467,2339.07,12,Mobile,Bangalore,2428,15,2,10.85,1839.38,0,1,0,1.2709712124669905,0
TXN100468,645.16,21,Mobile,Hyderabad,453,3,1,4.63,957.82,0,0,0,0.6728687344861392,0
TXN100469,616.58,7,Mobile,Hyderabad,2128,10,0,4.99,860.27,0,0,0,0.7158962926840596,0
TXN100470,832.93,20,Desktop,Delhi,2790,25,0,23.6,915.79,0,0,0,0.9085286706879437,0
TXN100471,109.74,10,Mobile,Bangalore,1254,26,1,31.13,571.63,0,1,0,0.19164207254247942,0
TXN100472,241.0,10,Mobile,Hyderabad,1063,2,0,5.93,4831.45,0,0,0,0.04987118335419922,0
TXN100473,4302.17,12,Desktop,Pune,966,8,0,19.08,314.45,0,0,0,13.638199397685847,0
TXN100474,5681.48,2,Mobile,Mumbai,521,26,0,17.35,597.78,0,0,1,9.488426467149871,0
TXN100475,854.88,5,Mobile,Kolkata,2345,1,0,0.09,1213.18,0,0,1,0.7040801199163221,1
TXN100476,1951.9,23,Desktop,Hyderabad,2024,15,0,55.72,567.07,0,0,1,3.4360202087770872,0
TXN100477,1497.05,9,Mobile,Bangalore,241,4,3,8.32,1067.07,0,0,0,1.4016403419251549,0
TXN100478,23834.3,18,Desktop,Mumbai,1551,3,1,7.41,2395.95,0,0,0,9.943594985293812,0
TXN100479,3359.59,11,Mobile,Mumbai,477,13,1,17.72,367.7,0,0,0,9.111988066178466,1
TXN100480,964.96,13,Mobile,Mumbai,413,10,0,9.0,800.49,0,0,0,1.2039576289161438,0
TXN100481,421.77,10,Mobile,Delhi,284,2,0,7.05,179.77,0,0,0,2.333185816230569,0
TXN100482,219.98,20,Mobile,Delhi,382,19,1,26.63,1789.74,0,0,0,0.12284307046249036,0
TXN100483,1344.08,9,Mobile,Mumbai,2269,19,0,26.82,469.0,1,1,0,2.8597446808510636,0
TXN100484,514.73,2,Desktop,Pune,43,14,0,23.13,1812.27,1,0,1,0.28386837040264273,0
TXN100485,264.47,12,Mobile,Delhi,970,9,1,38.9,1372.14,0,1,0,0.19260235664243996,0
TXN100486,574.46,17,Desktop,Mumbai,910,19,0,13.74,913.92,0,0,0,0.6278800332269489,0
TXN100487,371.84,12,Mobile,Mumbai,2789,25,0,21.14,89.8,0,0,0,4.095154185022026,0
TXN100488,5926.22,23,Desktop,Chennai,2926,20,0,106.43,440.95,0,0,1,13.409254440547574,0
TXN100489,2648.21,13,Mobile,Delhi,1610,17,0,5.47,410.93,0,0,0,6.4287864442987885,0
TXN100490,1087.92,13,Mobile,Chennai,1436,24,1,37.39,255.71,0,0,0,4.237933855323127,0
TXN100491,4817.18,6,Mobile,Pune,876,26,0,4.69,4305.41,0,0,0,1.1186069138795425,0
TXN100492,1184.85,11,Mobile,Pune,2975,5,0,11.93,1284.94,0,0,0,0.9213882451747358,0
TXN100493,463.46,3,Mobile,Mumbai,938,2,1,10.59,855.58,0,0,1,0.5410586284993812,0
TXN100494,5029.74,15,Mobile,Mumbai,1297,25,0,27.67,1174.81,0,0,0,4.277680917835364,0
TXN100495,1879.78,18,Tablet,Chennai,1978,7,0,23.28,1015.53,0,1,0,1.8492125170924616,0
TXN100496,388.68,9,Desktop,Bangalore,1209,22,0,29.33,827.96,0,0,0,0.46887666473653733,0
TXN100497,906.56,15,Desktop,Mumbai,1829,2,1,15.93,1422.85,0,0,0,0.636696281209397,0
TXN100498,456.86,4,Mobile,Pune,2496,22,1,1.58,345.22,0,1,1,1.3195655941308995,0
TXN100499,275.12,15,Desktop,Pune,1593,12,0,18.04,715.18,0,0,0,0.38414923622552993,0
TXN100500,2768.82,0,Mobile,Delhi,1011,14,0,5.94,1472.83,0,0,1,1.8786562900741608,1
TXN100501,7401.34,4,Mobile,Hyderabad,2167,7,0,11.4,1589.71,0,0,1,4.652853128477221,1
TXN100502,270.81,12,Mobile,Kolkata,1774,14,1,2.47,255.63,0,0,0,1.0552546467677202,0
TXN100503,1925.55,12,Mobile,Pune,1795,12,0,4.6,231.66,1,0,0,8.276240006876987,0
TXN100504,572.12,2,Mobile,Hyderabad,2595,16,0,11.72,1541.2,1,0,1,0.3709765270392945,0
TXN100505,673.76,16,Mobile,Hyderabad,2453,14,1,24.09,1396.57,1,0,0,0.48209392016142305,0
